return-date	order-id	sku	asin	fnsku	product-name	quantity	fulfillment-center-id	detailed-disposition	reason	status
2016-04-08T04:46:57+00:00	110-3753323-2983464	694202109571_L.U.VERYGOOD	B00ODDOH9A	X000VUT2OP	Discovery Kids Marine Lamp - 12.75" L X 9" H	1	LAS2	SELLABLE	DEFECTIVE	Unit returned to inventory
2016-03-15T00:04:43+00:00	107-9408286-4749832	049022738638_C	B00G04FV0E	B00G04FV0E	Disney Minnie's Music Mat Electronic Piano	1	LEX2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2016-03-10T00:00:47+00:00	110-0630826-0838627	887961225778-C	B016CN94LO	B016CN94LO	Hot Wheels City Stunt & Loop Trackset	1	LAS2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2016-02-26T20:05:29+00:00	110-0034826-7285060	9D-FDJG-8YGV	B00L5KKSHO	X000OTEITH	SpruKits DC Comics The Dark Knight Rises Batman Action Figure Model Kit, Level 2	1	LEX2	CUSTOMER_DAMAGED	SWITCHEROO	Unit returned to inventory
2016-02-26T20:05:29+00:00	110-0034826-7285060	9D-FDJG-8YGV	B00L5KKSHO	X000OTEITH	SpruKits DC Comics The Dark Knight Rises Batman Action Figure Model Kit, Level 2	1	LEX2	CUSTOMER_DAMAGED	SWITCHEROO	Unit returned to inventory
2016-02-26T06:32:08+00:00	106-6091802-8210608	ES-PXWO-7R9J	B00UY6JZYM	B00UY6JZYM	American Crafts 3 Piece Heidi Swapp Minc Transfer Folder	1	LEX2	SELLABLE	UNDELIVERABLE_FAILED_DELIVERY_ATTEMPTS	Unit returned to inventory
2016-02-25T23:08:35+00:00	002-4329054-9653044	886144905971-L	B00BEUATCO	X000WGOZRR	Disney Doc McStuffins Doctor's Bag	1	LAS2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2016-02-21T15:57:40+00:00	108-4400972-7164252	746775094812_C/M	B0084K6MAU	B0084K6MAU	Fisher-Price Growing Baby Animal Activity Gym	1	CVG2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2016-02-16T13:20:36+00:00	110-3720373-4233002	886144128110_C	B00C6VBKL4	B00C6VBKL4	Disney Frozen Pull Apart and Talkin' Olaf	1	LAS2	SELLABLE	FOUND_BETTER_PRICE	Unit returned to inventory
2016-02-09T06:13:07+00:00	002-2547682-5176246	G2-QG9K-APGZ	B00IIA7UIO	X000U76017	Hot Wheels - New Wave 24/32 - DeLorean DMC-12	1	LAS2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2016-02-01T23:42:23+00:00	002-4740683-7764241	IB-9P0C-TLLX	1412744318	X000RUONH5	Disney Pixar Cars (Little First Look and Find) [Board book] [2011] Caleb Burroughs; DiCicco Studios	1	LEX2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2016-01-30T08:30:09+00:00	113-8434474-4621004	049022507920-C	B004ANMEZW	B004ANMEZW	Mickey Mouse Clubhouse Minnie Laptop Junior	1	LEX2	CUSTOMER_DAMAGED	DAMAGED_BY_FC	Unit returned to inventory
2016-01-29T09:19:38+00:00	105-4823023-1699460	N9-OJU9-26U8	B00M5AUX3C	B00M5AUX3C	Barbie Fifth Harmony Dinah Doll	1	LAS2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2016-01-29T07:07:15+00:00	106-8217526-7713016	978145080217-C/M	145080201X	145080201X	Record a Story: 'Twas the Night Before Christmas [Board book] [2010] Editors of Publications International Ltd.	1	LAS2	SELLABLE	DEFECTIVE	Unit returned to inventory
2016-01-26T06:57:59+00:00	113-7315781-8686653	039897699981_C/M	B00I7YGRCQ	B00I7YGRCQ	MiWorld Collector Pack OPI 10 Piece GelColor Set	1	LEX2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2016-01-26T06:01:06+00:00	111-1579157-1791414	703086694773-C	B0015Z6B34	B0015Z6B34	Yada Yada Yada (Colors May Vary)	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-01-22T06:34:20+00:00	106-1883862-6803400	653569740582_L.C.VERYGOOD	B0083TXYDU	X000VUSNM7	Parker Brothers Monopoly Millionaire Deal	1	LAS2	SELLABLE	UNDELIVERABLE_UNKNOWN	Unit returned to inventory
2016-01-16T02:07:42+00:00	113-1045522-9353026	7H-6URY-WDIT	B00MG36KCQ	X000OQ81U7	Monster High Ghoul Chat Doll 2-Pack Rochelle Goyle & Catrine DeMew	1	LEX2	CARRIER_DAMAGED	UNDELIVERABLE_UNKNOWN	Reimbursed
2016-01-14T05:48:09+00:00	108-5936401-4481011	049022791497-C/M	B00NF2JT0C	B00NF2JT0C	My Little Pony- Paint Your Own Statue	1	LEX2	SELLABLE	UNDELIVERABLE_INSUFFICIENT_ADDRESS	Unit returned to inventory
2016-01-13T17:47:43+00:00	115-9646505-7327414	011543367116-C/M	B00974CDQO	B00974CDQO	Toy State Caterpillar Push Powered Rev It Up Dump Truck	1	LEX2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2016-01-12T18:02:59+00:00	110-4006070-4247425	887961095265-C	B00T03TAPE	B00T03TAPE	Ever After High Way Too Wonderland Apple White Doll	1	LAS2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2016-01-12T05:17:43+00:00	111-3714917-1449833	653569793298_C	B00BF6ACP6	B00BF6ACP6	Playskool Heroes, Transformers Rescue Bots Figure, Heatwave the Fire-Bot, 3.5 Inches	1	LEX2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2016-01-10T00:11:39+00:00	104-0216317-4113853	694202316085-C	B018C0MYVM	B018C0MYVM	Outdoor Sling Shot Game Set 10 pcs Party Fun, Sharper Image	1	LAS2	CUSTOMER_DAMAGED	MISSED_ESTIMATED_DELIVERY	Reimbursed
2016-01-09T21:18:16+00:00	002-8690662-8166657	653569930464-L	B00IJA42MU	X000WGOZR7	My Little Pony Equestria Girls Rainbow Dash Doll and Pony Set	1	LAS2	CARRIER_DAMAGED	UNWANTED_ITEM	Reimbursed
2016-01-08T23:10:22+00:00	105-9758544-2349813	4C-8SZP-GZSQ	B00B3WXTY8	X000QIX3FL	My Life As Circus Horse Accessory Kit, Play Accessory for 18" Dolls Like American Girl Saige Felicity Penny	1	LAS2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2016-01-07T08:38:27+00:00	102-7738173-2753055	653569986980_C	B00NAR2F44	B00NAR2F44	Monopoly Empire Game	1	LEX2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2016-01-07T03:25:33+00:00	112-7173634-9702644	EZ-DFK7-AYP6	B00NHLA15I	B00NHLA15I	Twister Moves Hoop	1	LEX2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2016-01-05T21:00:17+00:00	114-0550717-4376247	17-1OUP-1CJW	B00NJ0UIYQ	X000OAJ6MP	NKOK Singer Knitting Machine	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-01-04T01:18:56+00:00	109-3700826-5068231	049023790704-C/M	B00QAQDKLE	B00QAQDKLE	Marvel Ultimate Spiderman Rc Racer	1	LEX2	SELLABLE	UNDELIVERABLE_UNKNOWN	Unit returned to inventory
2015-12-30T17:14:26+00:00	108-3952474-5430636	680108056651-C	B00WBXM3M2	B00WBXM3M2	United States Army Observation Tower Playset	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-12-27T22:03:21+00:00	104-7385002-5276252	9781450801973_L	1450801978	X000VUSNKT	Record a Story: Sesame Street, Together at Heart [Board book] [2010] Editors of Publications International Ltd.	1	LEX2	SELLABLE	DEFECTIVE	Unit returned to inventory
2015-12-24T02:55:50+00:00	112-9021622-9590651	049022849921-C/M	B017UQHO6Y	B017UQHO6Y	Disney Junior Mickey Mouse Clubhouse My First Microphone	1	LEX2	CARRIER_DAMAGED	UNDELIVERABLE_UNKNOWN	Reimbursed
2015-12-24T02:14:46+00:00	112-6444091-8626626	794434153400_C	B00IKL4K3E	B00IKL4K3E	Disney Frozen Elsa & Anna Umbrella	1	CVG2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2015-12-23T21:31:02+00:00	112-7379004-2789031	I4-0T0A-Q5N9	B005XUI71G	X000O8RG1Z	Fisher-Price Little People Tow 'n Pull Tractor	1	LAS2	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory
2015-12-22T17:17:49+00:00	115-4214861-8866603	011543367116-C/M	B00974CDQO	B00974CDQO	Toy State Caterpillar Push Powered Rev It Up Dump Truck	1	LAS2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-12-22T03:13:45+00:00	113-8521900-2404236	KA-EP7P-PU32	1450826040	X000SRB7ZN	Record a Story and Song: Frosty the Snowman [Hardcover] [2011] Editors of Publications International Ltd.; Warner McGee	1	LAS2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2015-12-22T03:13:45+00:00	113-6517282-8298668	KA-EP7P-PU32	1450826040	X000SRB7ZN	Record a Story and Song: Frosty the Snowman [Hardcover] [2011] Editors of Publications International Ltd.; Warner McGee	1	LAS2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2015-12-21T19:48:59+00:00	109-8607347-1600227	6E-TLE4-WTM0	B00DWWVV9C	X000R1EB3P	Summer Infant SwaddleMe WrapSack Blanket, Sunny Bee, Small (Discontinued by Manufacturer)	1	LAS2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2015-12-20T17:02:07+00:00	106-3313802-4970642	049022705913_L.C.VERYGOOD	B00GD23RW2	X000VUSNNL	Mickey Mouse Clubhouse Pop Up Pals	1	LEX2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2015-12-18T18:57:23+00:00	107-5028377-6434650	049022507920-C	B004ANMEZW	B004ANMEZW	Mickey Mouse Clubhouse Minnie Laptop Junior	1	LAS2	DAMAGED	DAMAGED_BY_FC	Reimbursed
2015-12-18T15:46:03+00:00	103-1009782-8953809	746775313203-L.VERYGOOD	B00EVX0ZF2	X000W7GTWZ	Barbie Careers Teacher African-American Doll Playset	1	LEX2	CARRIER_DAMAGED	SWITCHEROO	Reimbursed
2015-12-18T13:59:08+00:00	102-4573444-1064229	816344011103-C	B009Q7PSVO	B009Q7PSVO	Fantasma Toys Beyond Reality Magic Set	1	CVG2	SELLABLE	FOUND_BETTER_PRICE	Unit returned to inventory
2015-12-17T16:08:21+00:00	114-9898657-1014612	778988046067_C	B00FRIQEDW	B00FRIQEDW	DreamWorks Dragons Defenders of Berk - Real Flying Toothless	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2015-12-16T12:54:10+00:00	110-2395962-1257855	HN-DXWR-0BMD	B006VY813M	X000RLUEGX	Bright Starts Snuggle & Teethe Teether	1	LAS2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-12-15T06:51:19+00:00	103-9696442-1685058	9D-GXMO-98Y9	B00CI6OASC	B00CI6OASC	Planet Orbeez - DJ Playset	1	LAS2	SELLABLE	SWITCHEROO	Unit returned to inventory
2015-12-13T22:26:43+00:00	104-1607590-9001821	065541948167-C	B00O8OQXSC	B00O8OQXSC	Mega Bloks Despicable Me Fire Rescue	1	LEX2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2015-12-12T07:21:33+00:00	112-1618596-2492219	AQ-NQQX-VQRJ	B0083TXVW4	X000T1GT5B	KRE-O Transformers Destruction Site Devastator Set (36951)	1	LAS2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2015-12-10T12:56:21+00:00	002-4969420-8838611	801561016000_C/M	B005RBVE8E	B005RBVE8E	Tetris Link	1	LEX2	SELLABLE	ORDERED_WRONG_ITEM	Unit returned to inventory
2015-12-10T12:54:25+00:00	002-4969420-8838611	801561016000_C/M	B005RBVE8E	B005RBVE8E	Tetris Link	1	LEX2	SELLABLE	ORDERED_WRONG_ITEM	Unit returned to inventory
2015-12-09T18:24:17+00:00	111-9637908-0933848	IF-9ZAY-DB0A	B00JLFBC34	B00JLFBC34	Xia-Xia Pets Hermit Crab Figure Trinidad	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-12-08T03:19:56+00:00	110-3661558-7953861	MR-KMB9-BTD8	B00H0CWCP2	X000OKR2D5	Flutterbye Flying Fairies - Dawn	1	LEX2	CUSTOMER_DAMAGED	DAMAGED_BY_CARRIER	Reimbursed
2015-12-07T15:26:53+00:00	108-1666603-2727414	886144908170_C/M	B00M7C9ALO	B00M7C9ALO	Just Play Doc McStuffins On The Go Case Stuffy Playset	1	LEX2	CUSTOMER_DAMAGED	DAMAGED_BY_FC	Unit returned to inventory
2015-12-03T22:09:58+00:00	114-1018551-7904209	G9-C8S8-DQPS	B00GB9W2F0	B00GB9W2F0	Slugterra Series 2 Burpy & Bugsy Mini Figure 2-Pack	1	LEX2	SELLABLE	UNDELIVERABLE_CARRIER_MISS_SORTED	Unit returned to inventory
2015-12-02T05:04:16+00:00	116-4836092-2765067	C0-ZPP1-YJBR	B00FS41PB6	B00FS41PB6	SLUGTERRA Dr. Blakk 4" Action Figure	1	LEX2	SELLABLE	NO_REASON_GIVEN	Unit returned to inventory
2015-11-26T14:48:21+00:00	002-2441359-7229046	DEALS-090914-500-KREOBUMBLEBEE.31144	B004THANIO	X000NTGXF5	KRE-O Transformers Bumblebee Construction Set (31144)	1	LEX2	SELLABLE	SWITCHEROO	Unit returned to inventory
2015-11-25T15:16:45+00:00	103-7170846-2497013	5J-U0YX-0HWD	B00261HR84	X000TZ1IH1	Toy Story Collection Talking Sheriff Woody	1	LEX2	SELLABLE	UNDELIVERABLE_UNKNOWN	Unit returned to inventory
2015-11-24T20:28:46+00:00	102-6438632-0451465	07-DGQR-LJ9D	B00IWPKC4Y	X000SWCKRH	Fisher-Price Loving Family Dollhouse	1	LAS2	CARRIER_DAMAGED	DAMAGED_BY_CARRIER	Reimbursed
2015-11-22T05:28:18+00:00	108-8133106-3492235	5J-U0YX-0HWD	B00261HR84	X000TZ1IH1	Toy Story Collection Talking Sheriff Woody	1	LEX2	SELLABLE	UNDELIVERABLE_UNKNOWN	Unit returned to inventory
2015-11-22T04:41:19+00:00	105-2103344-1481061	5J-U0YX-0HWD	B00261HR84	X000TZ1IH1	Toy Story Collection Talking Sheriff Woody	1	LEX2	CARRIER_DAMAGED	UNDELIVERABLE_UNKNOWN	Reimbursed
2015-11-17T09:10:50+00:00	110-1152585-5359404	KH-CU7J-T2YK	B00JI7ZZGA	B00JI7ZZGA	Project Life 12x12 Album - Maggie Holmes Blue & Green Chevron Album	1	LEX2	DAMAGED	DAMAGED_BY_FC	Reimbursed
2015-11-12T09:24:06+00:00	102-5852481-1397806	FBA1CYVRP0.missing1	B00E955HKA	B00E955HKA	Roku 3 Streaming Player with Motion Remote	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-11-09T20:20:01+00:00	109-9816317-7983461	5F-WCR1-GVDO	1603801278	1603801278	SmartLab Toys Fashion Studio	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-11-07T15:28:39+00:00	108-6964549-1097036	879216012349-L	B0046II9MI	X000VAS1PL	Spellbinders Grand Calibur Die Cutting Machine	1	CVG2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-11-05T07:16:29+00:00	108-5659141-9420262	E3-ZDRK-EIF1	B00CKH9NXQ	B00CKH9NXQ	Disney Princess Mermaid to Princess Singing Ariel Doll	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-11-04T12:32:21+00:00	110-5217549-4365813	5Q-7O04-3Q4I	B00EKE61RI	B00EKE61RI	Spy Gear Micro Agent Motion Alarm Toy	1	LEX2	CARRIER_DAMAGED	UNDELIVERABLE_UNKNOWN	Reimbursed
2015-10-29T12:07:23+00:00	114-0037273-4847465	CB-DS7C-LJLS	B00S3PODEI	X000U1D68X	Disney Frozen Toddler Elsa 3" Mini Doll	1	LAS2	CUSTOMER_DAMAGED	FOUND_BETTER_PRICE	Unit returned to inventory
2015-10-17T08:15:16+00:00	114-7198678-2389052	WMT-62514-697-LIL.FISHYS.LUCKY	B00GQVQT48	X000MMHKIR	Lil Fishy Lucky Toy	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2015-10-17T01:20:08+00:00	105-7827734-0691427	DE-G2BU-L8DW	B007Y6ZQFC	B007Y6ZQFC	Moxie Girlz Fashion Pack - Jammie Girl	1	LEX2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-10-07T22:25:34+00:00	115-4220823-9349040	DS-7SVP-RDZ0	B00JPI1LJ2	X000OZ0TLH	Dreamworks Dragons How to Train Your Dragon 2 Toothless Battle Action Figure	1	LAS2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-09-30T18:00:39+00:00	104-5821849-8704267	EO-FZV9-O490	B003JH8NH8	X000T1LKAZ	Rustletoes inches  Plush Dudley Donkey	1	LEX2	SELLABLE	ORDERED_WRONG_ITEM	Unit returned to inventory
2015-09-29T15:02:56+00:00	111-3828541-7474632	FY-NL2P-R0VE	B0047MQN44	X000SR9T7B	FAO Schwarz Big World Map	1	CVG2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2015-09-29T12:38:38+00:00	112-1705891-8261020	1A-4JGI-L7M1	B0043Y9D52	X000SDQ64T	Pokemon Johto Edition Multipacks ( Chikorita, Phanpy, and Porygon)	1	LEX2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2015-09-25T02:30:04+00:00	104-5252623-4765036	WMT-12714-500-BRIGHT.BUGZ	B0088B1BB0	X000MMHKBJ	One Nowstalgic Toys Bright Bugz (Colors Vary)	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-09-23T06:48:31+00:00	103-8662550-6802666	HX-187J-N9A8	B004OVE818	B004OVE818	Sesame Street Count And Crunch Cookie Monster Plush	1	LEX2	SELLABLE	UNDELIVERABLE_UNKNOWN	Unit returned to inventory
2015-09-18T15:34:45+00:00	106-4398546-1040258	BF-CMDF-OQ0W	B00GNK821U	X000O9Y6K3	Slugterra 5 Pack Slug Ammo	1	LEX2	SELLABLE	ORDERED_WRONG_ITEM	Unit returned to inventory
2015-09-16T01:24:12+00:00	116-3959006-2325012	HX-CHRL-MTBJ	B009F7OQJU	X000M7KMKP	Barbie Collector The Barbie Look Collection: City Shopper Doll	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-09-03T22:17:11+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	B004OVE818	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-03T22:12:45+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	B004OVE818	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-03T22:12:45+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	B004OVE818	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-03T22:12:45+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	B004OVE818	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-03T21:21:02+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	X000Q5A4XX	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-03T21:21:02+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	X000Q5A4XX	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-03T21:21:02+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	X000Q5A4XX	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-03T17:55:02+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	B004OVE818	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-03T17:55:02+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	B004OVE818	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-03T17:55:02+00:00	102-4523875-5276227	HX-187J-N9A8	B004OVE818	B004OVE818	Sesame Street Count And Crunch Cookie Monster Plush	1	LAS2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2015-09-01T20:13:17+00:00	112-0386564-4975423	I1-U3ZN-6V9D	B00ABY8MWI	B00ABY8MWI	DC Comics Unlimited Wonder Woman Collector Figure	1	LEX2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-08-22T04:13:45+00:00	112-4983816-0222636	0L-7GK5-RZ4P	B00555TWHW	X000SY4EMT	LeapFrog Tag Solar System Adventure Pack	1	LAS2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2015-08-20T16:12:04+00:00	107-1573748-7286665	5F-SZYX-GVDL	B004552LDK	X000TNCSR7	Hasbro 51323 Easy-Bake Refill Pack Cake Mix	1	LEX2	SELLABLE	ORDERED_WRONG_ITEM	Unit returned to inventory
2015-08-20T14:34:12+00:00	103-2260184-6029862	2A-C66I-1DBA	B00Z9GCZIA	X000TM5A3R	e.l.f. Disney Belle An Enchanted Tale Beauty Book	1	LAS2	DEFECTIVE	MISSING_PARTS	Unit returned to inventory
2015-08-20T14:34:12+00:00	113-3645266-0277862	DS-7SVP-RDZ0	B00JPI1LJ2	X000OZ0TLH	Dreamworks Dragons How to Train Your Dragon 2 Toothless Battle Action Figure	1	LAS2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-08-18T13:55:14+00:00	104-0354661-2848270	07-WTAM-LJ3Q	B001P3OZ48	X000SSAP87	Thomas & Friends: Best Of Gordon [DVD] [2009]	1	LAS2	SELLABLE	ORDERED_WRONG_ITEM	Unit returned to inventory
2015-08-12T17:16:21+00:00	109-5823140-7936202	MD-PM8N-5HO5	B005FP42K4	X000QBFSBF	Nanoblocks Kinkaku-Ji	1	LEX2	SELLABLE	NO_REASON_GIVEN	Unit returned to inventory
2015-08-11T04:24:27+00:00	114-1666254-1983424	DI-HCTH-4S0W	B0093C8RDS	X000SJ01F3	Hanna Barbera Captain Caveman 10" Talking Plush	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-08-04T12:30:06+00:00	109-6361600-5767452	4J-21EU-KBRE	B00QFSXC06	X000SI6OIR	Mini Dream Lites Minnie Mouse	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-07-31T12:01:09+00:00	108-5019010-9427423	HC-GFPF-DFWH	B005P7P07G	B005P7P07G	Lite Brite TONKA Refill Set with BONUS Pegs	1	LEX2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2015-07-30T12:18:31+00:00	106-7796096-8619412	DEALS-090914-100-LILPEOPLE.PZL.SCHOOLYAR	B00ECJC3UU	X000NICJGX	Fisher-Price Little People Developmental Learning Adventure Puzzle ~ School Yard (24 Pieces)	1	LEX2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-07-30T12:18:31+00:00	106-7796096-8619412	DEALS-090914-100-LILPEOPLE.PZL.SCHOOLYAR	B00ECJC3UU	X000NICJGX	Fisher-Price Little People Developmental Learning Adventure Puzzle ~ School Yard (24 Pieces)	1	LEX2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-07-25T09:58:55+00:00	002-7381070-2462602	1S-M56L-B08M	B00HZD69AA	X000O9XP1J	The Simpsons Medium Bart Plush	1	LAS2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-07-25T05:56:55+00:00	104-2769720-1238658	HX-91JL-N02Q	B00JKFR01S	X000PBKHKN	Spy Net Covert Ops Ultra Tuff Video Recon Bot	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2015-07-21T12:19:31+00:00	112-0187770-2346660	2V-4KZ4-AUPL	B00NEU8UO6	X000QI9QTD	Discovery Kids Animated Tropical Fish Marine Aquarium Lamp With Auto Shut Off	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-07-21T11:24:00+00:00	103-9172190-8505843	2V-4KZ4-AUPL	B00NEU8UO6	X000QI9QTD	Discovery Kids Animated Tropical Fish Marine Aquarium Lamp With Auto Shut Off	1	LEX2	DEFECTIVE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2015-07-16T01:43:38+00:00	116-9926915-2633865	HC-GFPF-DFWH	B005P7P07G	B005P7P07G	Lite Brite TONKA Refill Set with BONUS Pegs	1	LEX2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2015-07-15T17:59:57+00:00	113-5553246-2883453	JE-G491-T4OM	B00GOW1BS8	X000P3LE2V	Fisher-Price Big Bang Drum Set	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-07-14T12:05:43+00:00	105-6518368-7285846	MY-SH9Z-FA7S	B00HGB9T8A	X000SO7CRD	The Original Lava Brand Lava Motion Lamp 14.5" Red Silver	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-07-13T15:45:03+00:00	112-2411266-8025811	K3-QZLZ-MLHV	B00GPS8ZB2	X000SDMH47	ICON Health and Fitness iFit 2 Year Premium Membership Incline/Decline Fitness Trainer	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-07-10T14:04:55+00:00	112-1890923-6748220	ROSES-081714-1000-CONNECT4x4	B001R6AS1M	X000N388OZ	Connect 4 x 4	1	LAS2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2015-07-03T14:10:18+00:00	111-4574903-7725805	IF-BBFA-D0ZP	B00JPICWJK	X000OZ0VM9	Dreamworks Dragons How to Train Your Dragon 2 Skrill Battle Action Figure	1	LAS2	DAMAGED	SWITCHEROO	Reimbursed
2015-07-01T01:35:21+00:00	105-7353929-4989867	KM-090914-1140-WINX.STELLA.BELIEVIX	B007J4G1I0	X000NH2Z4Z	Winx 11.5" Deluxe Fashion Doll Believix - Stella	1	LEX2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2015-06-30T14:06:47+00:00	110-3279924-1141014	JW-NZWI-J92I	1450811647	X000Q8L2GN	Record a Story with Thomas & Friends: Good Night, Little Engine [Hardcover] [2011] Editors of Publications International; Ltd.	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-06-29T14:13:53+00:00	002-9958843-3008267	KM-090914-1260-ERNIE.ABC.NOTEPAD	B0085UA9SK	X000NH39T5	Playskool Sesame Street Steps to School Ernie's Alphabet Notepad	1	LEX2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2015-06-26T13:53:47+00:00	002-0380218-1521044	MXWY-082414-1500-DISCKIDSCAMERA.PURPLE	B0045H29LM	X000N8S1C9	Discovery Kids Digital Camera, Purple	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2015-06-25T19:25:53+00:00	103-1035511-0837816	MU-VSSJ-VNYR	B0078LTT8S	X000SI7PX5	Disney Disney Cars Bath Mat	1	LEX2	DEFECTIVE	SWITCHEROO	Unit returned to inventory
