approval-date	reimbursement-id	case-id	amazon-order-id	reason	sku	fnsku	asin	product-name	condition	currency-unit	amount-per-unit	amount-total	quantity-reimbursed-cash	quantity-reimbursed-inventory	quantity-reimbursed-total	original-reimbursement-id	original-reimbursement-type
2015-07-23T11:30:30+00:00	361000901			Lost_Warehouse	LD-75JU-PIFQ	X000S9J5D7	B00WYA6PEO	Discovery Kids Light-up Bubble Blower Gun (Colors Vary)	NewItem	USD	6.81	0.00	0	1	1		
2015-07-22T17:18:56+00:00	360444521			Lost_Warehouse	N1-FH37-YUKE	X000RUQXCD	B00BE6NHPO	The Trash Pack UFT Ultimate Fighting Trashies Single Pack	NewItem	USD	3.27	3.27	1	0	1		
2015-07-22T17:18:10+00:00	360443631			Damaged_Warehouse	A5-8UVW-LSSA	X000O8SYZR	B00IJZFNM8	Star Wars Arena Assault Set	NewItem	USD	3.83	3.83	1	0	1		
2015-07-22T17:18:09+00:00	360443581			Damaged_Warehouse	6E-QXBT-WQLT	X000PPZW3L	B00MCHH5GG	Disney Princess Sparkling Princess Rapunzel Doll	NewItem	USD	5.48	5.48	1	0	1		
2015-07-22T17:18:06+00:00	360443561			Damaged_Warehouse	CB-2JY8-LBSF	X000Q5W599	B00C5XBAOK	Disney Sofia The First Royal Coach Playset	NewItem	USD	6.68	6.68	1	0	1		
2015-07-22T17:18:05+00:00	360443501			Damaged_Warehouse	A5-8UVW-LSSA	X000O8SYZR	B00IJZFNM8	Star Wars Arena Assault Set	NewItem	USD	3.83	3.83	1	0	1		
2015-07-21T17:15:47+00:00	359808661			Damaged_Warehouse	TRU-062214-2499-EAH-CA-CUPID	X000M8HJIR	B00IVFCRE8	Ever After High Thronecoming C.A. Cupid Doll	NewItem	USD	8.87	8.87	1	0	1		
2015-07-21T17:15:47+00:00	359808621			Damaged_Warehouse	5F-81YO-GRVP	X000RTX2HN	B00D2QEVZE	Jane Wooster Scott Country Living Jigsaw Puzzle	NewItem	USD	19.85	19.85	1	0	1		
2015-07-21T00:32:37+00:00	359614931			Lost_Warehouse	92-D08Z-MCJ3	X000SC7BQR	B004KW62QU	Spellbinders S4-314 Nestabilities Lacey Ovals Dies	NewItem	USD	8.82	0.00	0	1	1		
2015-07-20T17:08:03+00:00	359407701			Damaged_Warehouse	L-KM-05/14-$20est-PRINCESS.SHOES.3pair	X000MKV9IB	B007XQXFII	Disney Princess 3 Pairs Shoe Boutique	NewItem	USD	9.90	9.90	1	0	1		
2015-07-20T12:11:11+00:00	359272051			Lost_Warehouse	0S-MVM0-V49H	X000RINJSL	B00JYFMS8Y	Power Rangers Super Megaforce - 12" Silver Ranger Action Figure	NewItem	USD	7.66	0.00	0	1	1		
2015-07-20T11:48:17+00:00	359260561			Lost_Warehouse	7O-Z56Z-ZTHM	X000SDQK95	B001U2ZWJ6	Fiskars 145950-1001 Border Punch, Upper Crest	NewItem	USD	5.81	0.00	0	1	1		
2015-07-19T19:53:08+00:00	358910131			Damaged_Warehouse	L-KM-05/14-$20est-PRINCESS.SHOES.3pair	X000MKV9IB	B007XQXFII	Disney Princess 3 Pairs Shoe Boutique	NewItem	USD	9.90	9.90	1	0	1		
2015-07-18T14:51:38+00:00	358125801			Lost_Warehouse	KMT-071214-69-RIO2BLUEGIRLBIRD	X000MKF91T	B00IFOWAQU	Rio 2 Movie JAKKS PACIFIC 6 Inch Plush Jewel	NewItem	USD	8.52	0.00	0	1	1		
2015-07-15T17:15:59+00:00	355825851			Damaged_Warehouse	5T-BD8J-N2NV	X000PKQ6BX	B00BRCND18	Trash Pack Ultimate Fighting Trashies, Single Pack	NewItem	USD	5.73	0.00	0	1	1		
2015-07-15T17:15:57+00:00	355825831			Damaged_Warehouse	35-F8OW-XMW6	X000PT7DZR	B00DGQPPLE	Ever After High Getting Fairest Briar Beauty Doll	NewItem	USD	11.69	11.69	1	0	1		
2015-07-11T18:16:14+00:00	353297551			Lost_Warehouse	BX-QZ5P-F0OV	X000SC7BDZ	B00161O7QU	Spellbinders S4-110 Nestabilities Large Classic Ovals Die Template	NewItem	USD	7.65	7.65	1	0	1		
2015-07-09T17:13:51+00:00	351666661			Damaged_Warehouse	2H-MVG8-4EYQ	X000QIACN7	B009F7OT4W	Barbie Fairytale Royal Dress Up Doll	NewItem	USD	17.61	17.61	1	0	1		
2015-07-09T17:13:50+00:00	351666631			Damaged_Warehouse	35-F8OW-XMW6	X000PT7DZR	B00DGQPPLE	Ever After High Getting Fairest Briar Beauty Doll	NewItem	USD	11.70	11.70	1	0	1		
2015-07-09T05:56:43+00:00	352060261		111-4574903-7725805	CustomerReturn	IF-BBFA-D0ZP	X000OZ0VM9	B00JPICWJK	Dreamworks Dragons How to Train Your Dragon 2 Skrill Battle Action Figure	NewItem	USD	4.75	4.75	1	0	1		
2015-07-09T04:43:25+00:00	351995071		105-9029377-2992241	CustomerReturn	WGN-9/14-250est-TATTOO.FURRYFRIEND	X000O5KIQ3	B00JXTJ4SI	Temporary Tattoos ~ Furry Friends ~ Savvi ~ 50+ ~ Delightful Domestic Animals	NewItem	USD	4.29	4.29	1	0	1		
2015-07-08T17:08:58+00:00	350886171			Damaged_Warehouse	I1-017R-6SL4	X000S95BDF	B00IJZPZHG	Marvel Guardians of The Galaxy Nova Corps Starblaster Vehicle	NewItem	USD	9.22	9.22	1	0	1		
2015-07-07T18:56:01+00:00	350260131			Lost_Warehouse	JCP-100314-1000-FIGUREPACK.CARS	X000NXRWBZ	B00F9Y5YEE	Disney Cars 6 pc Lightning McQueen, Luigi, Guido, Mater, Sarge, Filmore Figur...	NewItem	USD	15.76	0.00	0	1	1		
2015-07-06T23:59:18+00:00	349761451			Lost_Warehouse	5T-BD8J-N2NV	X000PKQ6BX	B00BRCND18	Trash Pack Ultimate Fighting Trashies, Single Pack	NewItem	USD	4.97	0.00	0	1	1		
2015-06-29T12:10:12+00:00	344689851			Lost_Warehouse	1A-9JIJ-L6JK	X000RTWA5D	B0027HOBJU	Barney: Book Fair	NewItem	USD	3.45	3.45	1	0	1		
2015-06-28T20:23:40+00:00	344393801			Lost_Warehouse	ES-W6F1-7O7B	X000S1BHVN	B00DLYK3C2	Diddly Card Game	NewItem	USD	5.10	5.10	1	0	1		
2015-06-28T20:22:57+00:00	344393571			Lost_Warehouse	3D-U1X7-0ZK6	X000S1C4V5	B000WCG4HY	Zevro EMY100 Indispensable Sugar 'N More Dispenser	NewItem	USD	4.22	4.22	1	0	1		
2015-06-28T20:21:37+00:00	344393121			Lost_Warehouse	HC-IEZF-DIIO	X000RZF72Z	B00JYFMO88	Power Rangers Super Megaforce - 5" Samurai Gold Ranger Action Hero	NewItem	USD	7.74	23.22	3	0	3		
2015-06-28T20:21:24+00:00	344392781			Lost_Warehouse	1A-TNST-L6UT	X000RZF5OP	B00JYFML0O	Power Rangers Super Megaforce - 5" ZEO Red Ranger Action Hero	NewItem	USD	8.58	8.58	1	0	1		
2015-06-28T19:53:39+00:00	344382711			Lost_Warehouse	9K-14K1-CDHS	X000RYNZ0R	B000JPN2QK	Loggerhead Tools BW6-01R-01 Adjustable 6-Inch Bionic Wrench	NewItem	USD	13.33	13.33	1	0	1		
2015-06-28T19:53:07+00:00	344382521			Lost_Warehouse	IM-KFMU-G814	X000OKR1EZ	B00FS41P7A	SLUGTERRA Eli 4" Action Figure	NewItem	USD	6.29	6.29	1	0	1		
2015-06-28T19:53:02+00:00	344382381			Lost_Warehouse	5X-6IF4-6TVQ	X000RZS82V	B005VG67D2	Mechatars Power Pack Zephyin's Howler	NewItem	USD	20.00	60.00	3	0	3		
2015-06-28T19:51:06+00:00	344381501			Lost_Warehouse	5X-R196-6OWF	X000PPFBP5	B00MDY380K	Lalaloopsy Tinies Series 1 18 Pack Target Exclusive	NewItem	USD	19.77	19.77	1	0	1		
2015-06-28T19:51:05+00:00	344381601			Lost_Warehouse	HQ-7XZM-JY88	X000RYLVVR	B00QB80UH8	Craftsman Mach Series 1/4 Inch T-Handle Driver 17-pc Set	NewItem	USD	22.93	22.93	1	0	1		
2015-06-28T19:23:55+00:00	344370741			Lost_Warehouse	KV-1T6C-Z7ZR	X000OAKCHD	B00ECV5U26	Marvel The Amazing Spider-Man 2 Marvel Legends Infinite Series Superior Spider-Man Figure 6 Inches	NewItem	USD	10.04	10.04	1	0	1		
2015-06-28T17:06:33+00:00	344277111			Damaged_Warehouse	WGN-091514-499-LPS.RAINBOWSKYPARK	X000NPKJNV	B008C0O6BY	Littlest Pet Shop Fairies Shimmering Sky Rainbow Sky Park Set	NewItem	USD	12.61	12.61	1	0	1		
2015-06-27T03:38:21+00:00	343903341		110-0965317-5645863	CustomerReturn	TRU-041014-135-TINKERBELL.PLUSH.BLANKET	B0064VELD6	B0064VELD6	Disney TinkerBell Pixieland Plush Blanket 30 x 45 inches	NewItem	USD	17.70	17.70	1	0	1		
2015-06-24T18:07:31+00:00	341478331			Lost_Warehouse	TRU-53014-279-SOFIA&amp;ANIMAL.FRIENDS	X000MMHJPL	B00C74HY88	Disney Sofia The First Sofia and Animal Friends Fashion Doll Playset	NewItem	USD	3.19	3.19	1	0	1		
2015-06-18T17:50:03+00:00	337440111			Lost_Warehouse	9R-4B5F-FL37	X000RTVTJ1	B0001XARDG	Bob the Builder - The Live Show!	NewItem	USD	3.84	3.84	1	0	1		
2015-06-18T15:06:15+00:00	337356291			Lost_Warehouse	IM-KEPV-GES4	X000RIJBBP	B00CXG0Z5Y	LeapFrog LeapPad2 Disney/Pixar Monsters University Varsity Edition Bundle, Green	NewItem	USD	64.00	0.00	0	1	1		
2015-06-17T22:51:42+00:00	336908121			Lost_Warehouse	3N-GJLC-NT26	X000RUR09D	B00DDJZN16	UPD Insulated Vertical Lunch Bag with Hangtag, Princess (Discontinued by Manufacturer)	NewItem	USD	10.04	10.04	1	0	1		
2015-06-17T12:15:44+00:00	336546011			Lost_Warehouse	IT-FCA6-JFXS	X000OL4H2N	B00FZF8G9W	Tech 4 Kids My Little Pony Grab N Glow Flash Light	NewItem	USD	7.52	7.52	1	0	1		
2015-06-15T13:50:16+00:00	335373521			Lost_Warehouse	MTL-081414-374-HWEXPLODINGSHED	X000N408RT	B00FBWDEQO	Hot Wheels Track Builder Exploding Shed Stunt Pack	NewItem	USD	3.26	9.78	3	0	3		
2015-06-15T13:21:59+00:00	335362971			Lost_Warehouse	7W-ULYS-30AK	X000RTVVRL	B000087EYL	Bob the Builder - The Knights of Fix-a-Lot	NewItem	USD	8.36	8.36	1	0	1		
2015-06-15T13:19:56+00:00	335361781			Lost_Warehouse	KM-090314-500-LP.RAPUNZEL&amp;FLYNN	X000NXWBFR	B00CG6KJBG	Fisher-Price Little People Disney Rapunzel and Flynn Toy, 2-Pack	NewItem	USD	4.94	4.94	1	0	1		
2015-06-14T22:53:11+00:00	335128541			Lost_Warehouse	EO-3OHM-O1X3	X000RTX1KB	B009SH8PS0	Fisher-Price Loving Family Everything for Baby	NewItem	USD	15.21	15.21	1	0	1		
2015-06-14T16:32:46+00:00	334980081			Lost_Warehouse	5J-F5TW-0DTD	X000RTVUG3	B00029NLBY	Bob the Builder - Bob's Favorite Adventures	NewItem	USD	10.11	10.11	1	0	1		
2015-06-14T16:06:58+00:00	334971481			Lost_Warehouse	WGN-9/14-250est-TATTOO.FURRYFRIEND	X000O5KIQ3	B00JXTJ4SI	Temporary Tattoos ~ Furry Friends ~ Savvi ~ 50+ ~ Delightful Domestic Animals	NewItem	USD	4.29	4.29	1	0	1		
2015-06-14T16:06:27+00:00	334971261			Lost_Warehouse	9R-4B5F-FL37	X000RTVTJ1	B0001XARDG	Bob the Builder - The Live Show!	NewItem	USD	3.84	3.84	1	0	1		
2015-06-10T21:10:19+00:00	332250641			Lost_Warehouse	9K-G11X-CAEF	X000QIC7NP	B00HN9CSOM	Barbie Style Raquelle Gold-Denim Jacket Doll	NewItem	USD	14.76	0.00	0	1	1		
2015-06-09T03:19:03+00:00	331537441		002-8845826-1826663	CustomerReturn	AJ-Y18L-SD1X	X000Q88IID	B006CD1IU0	Star Wars Force Tech Mace Windu Electronic Lightsaber Toy	CollectibleLikeNew	USD	15.00	15.00	1	0	1		
2015-06-08T19:58:26+00:00	330859031			Lost_Warehouse	8Z-8YZX-2MCL	X000QGOBYF	B00O5ZNY9U	Sky Rocket AppScope Quick Attach Microscope	NewItem	USD	6.64	0.00	0	1	1		
2015-06-04T17:18:58+00:00	328232271			Lost_Warehouse	04-EJQV-1NSP	X000OI9VXB	B0058CP672	Wall Pops WPQ96852 Peel & Stick Dream Quotes Wall Decals	NewItem	USD	3.28	0.00	0	1	1		
2015-05-27T10:52:15+00:00	323057971			Lost_Warehouse	DIS-042414-1197-SWEDISHCHEF18INCH	B00I8VLBZG	B00I8VLBZG	Disney The Muppets Most Wanted Exclusive 18 Inch Plush Figure Swedish Chef	NewItem	USD	14.12	14.12	1	0	1		
2015-05-22T04:07:27+00:00	320620531		103-4301245-1590668	CustomerReturn	MY-H3UY-F53H	X000Q8I2BL	B005SFUU1Q	Whirlpool HEPA Filter Tower Air Purifier, 1183900	NewItem	USD	27.04	27.04	1	0	1		
2015-05-14T09:44:00+00:00	315885021		002-9499804-7817842	CustomerReturn	GK-VFWS-0G72	X000OZ0UOX	B00JS3ND4A	Dreamworks Dragons How to Train Your Dragon 2 Thunder Drum Battle Action Figure	NewItem	USD	10.16	10.16	1	0	1		
2015-05-13T17:14:20+00:00	314749601			Damaged_Warehouse	8O-YWAO-FV3X	X000RH6GA5	B0084X9HL8	Orbeez Mood Light	NewItem	USD	8.46	8.46	1	0	1		
2015-05-12T19:29:40+00:00	314148191			Lost_Warehouse	TGT-53014-100-FROZEN.48.PUZZLE.ASST	X000LT1IAH	B00IGQGWCK	Frozen 48 PC Promo Basic Puzzles - Styles May Vary	NewItem	USD	2.42	2.42	1	0	1		
2015-05-07T17:23:53+00:00	311002651			Lost_Warehouse	22-M4WR-XYRZ	B00CFWWF4A	B00CFWWF4A	Basic Fun ViewMaster Star Wars 3 Reel Set	NewItem	USD	4.10	0.00	0	1	1		
2015-05-07T04:09:09+00:00	311257041		002-2785783-4917015	CustomerReturn	MXWY-082414-1500-DISCKIDSCAMERA.PURPLE	X000N8S1C9	B0045H29LM	Discovery Kids Digital Camera, Purple	NewItem	USD	29.09	29.09	1	0	1		
2015-05-06T05:55:16+00:00	310624841		116-6316838-0221029	CustomerReturn	32-NQGV-E255	B00CFWWF4K	B00CFWWF4K	Basic Fun ViewMaster Hello Kitty 3 Reel Set	NewItem	USD	4.32	4.32	1	0	1		
2015-05-04T19:32:50+00:00	307595451			Lost_Warehouse	C0-ZPP1-YJBR	B00FS41PB6	B00FS41PB6	SLUGTERRA Dr. Blakk 4" Action Figure	NewItem	USD	3.99	3.99	1	0	1		
2015-05-03T17:50:05+00:00	306802121			Lost_Warehouse	64-IBPI-9WR4	X000PP4H8H	B00IZ8SPZQ	Mini Lalaloopsy Moments in Time Doll- Crumbs	NewItem	USD	2.58	0.00	0	1	1		
2015-05-02T16:24:15+00:00	308161431			Lost_Warehouse	H5-HC37-A8CA	X000QV1RJH	B00IVFCRKW	Disney Frozen Ice Skating Anna Doll	NewItem	USD	12.53	12.53	1	0	1		
2015-04-30T08:51:37+00:00	307199571		110-3123610-1733826	CustomerReturn	EH-9JRV-KQMP	X000Q9ECZZ	B0050TDG02	Nanoblock Neuschwanstein Castle Deluxe Edition	NewItem	USD	148.19	148.19	1	0	1		
2015-04-29T14:09:18+00:00	304259181			Lost_Warehouse	MD-C05D-5E7Y	X000OUX9FP	B00EVX1B6Y	Disney Princess Classics Ariel Doll	NewItem	USD	10.13	0.00	0	1	1		
2015-04-26T11:46:15+00:00	302099331			Lost_Warehouse	H5-G3DA-A3I5	X000OU12DB	B004Z1JUJ2	Crayola Crayon Maker with Story Studio	NewItem	USD	18.16	18.16	1	0	1		
2015-04-26T11:45:23+00:00	302098461			Lost_Warehouse	BF-8EY6-OVCE	X000QKP25N	B006CD458W	GI JOE Movie 2 Delta Vehicle - HISS TANK	NewItem	USD	15.86	15.86	1	0	1		
2015-04-26T11:45:21+00:00	302098411			Lost_Warehouse	JCP-091314-1000-FROZENFIGURINESET	X000NKFIG9	B00FEGD8CM	Disney Frozen 6 pc Figurine Figure Set Sven, Hans, Anna, Elsa, Kristoff and Olaf	NewItem	USD	21.08	21.08	1	0	1		
2015-04-26T11:35:58+00:00	302090341			Lost_Warehouse	8Z-8YZX-2MCL	X000QGOBYF	B00O5ZNY9U	Sky Rocket AppScope Quick Attach Microscope	NewItem	USD	7.49	7.49	1	0	1		
2015-04-23T19:34:25+00:00	300459781			Lost_Warehouse	AJ-OHT3-SEE6	X000QS4OC7	B00BOUMIT6	Slugterra Mini Figure 2-Pack Doc & Stinky [Includes Code for Exclusive Game Items]	NewItem	USD	4.48	4.48	1	0	1		
2015-04-23T18:11:55+00:00	300411521			Lost_Warehouse	C0-ZPP1-YJBR	B00FS41PB6	B00FS41PB6	SLUGTERRA Dr. Blakk 4" Action Figure	NewItem	USD	3.59	3.59	1	0	1		
2015-04-23T16:41:36+00:00	300352571			Lost_Warehouse	6E-QXBT-WQLT	X000PPZW3L	B00MCHH5GG	Disney Princess Sparkling Princess Rapunzel Doll	NewItem	USD	8.68	8.68	1	0	1		
2015-04-23T14:57:03+00:00	302983951		109-1216179-3541864	CustomerReturn	FMEYER-061314-1081-LP.RECYCLE.TRUCK	B00ENMGNWU	B00ENMGNWU	Fisher-Price Little People Recycling Truck	NewItem	USD	15.34	15.34	1	0	1		
2015-04-23T14:30:51+00:00	302969001		114-4751814-0544235	CustomerReturn	7S-DEBO-JB56	B00B5S33QE	B00B5S33QE	Fisher-Price Little People Wheelies Disney/Pixar Cars Mack Hauler & Lightning McQueen	NewItem	USD	20.95	20.95	1	0	1		
2015-04-22T23:10:41+00:00	299954281			Lost_Warehouse	4G-2FMY-0GJ0	X000O9Y8FB	B00KC3SHJG	Slugterra SERIES 3 Mini Figure 2-Pack Burpy V2 & Stunts [Includes Code for Exclusive Game Items]	NewItem	USD	13.72	13.72	1	0	1		
2015-04-22T14:06:55+00:00	302210621		002-2758164-5004254	CustomerReturn	JCP-100314-1000-FIGUREPACK.LMERMAID	X000NXSPTN	B003G4J1PM	Disney Princess Exclusive Little Mermaid Figure Set - 7 pc Ariel Figurine Playset	NewItem	USD	15.87	15.87	1	0	1		
2015-04-21T19:35:35+00:00	299417071			Lost_Warehouse	KM-090914-1140-WINX.STELLA.BELIEVIX	X000NH2Z4Z	B007J4G1I0	Winx 11.5" Deluxe Fashion Doll Believix - Stella	NewItem	USD	12.62	12.62	1	0	1		
2015-04-20T09:35:51+00:00	300731141		109-6011054-5921846	CustomerReturn	BQ-XXS9-BOVL	X000QGOFO1	B00HROBJXY	K'nex 70 Model Building Set, 13419, 705 piece	NewItem	USD	10.00	10.00	1	0	1		
2015-04-19T16:56:02+00:00	300362541		110-0913680-4197015	CustomerReturn	8H-U39X-CKNL	X000QC7KER	B00F2Y1C9M	dreamGEAR Xbox One USB Hub	NewItem	USD	3.47	3.47	1	0	1		
2015-04-13T19:25:18+00:00	293869471			Lost_Warehouse	G2-WT2X-AG2E	X000PKQ375	B00C6AW488	Jurassic Park Dino Trackers - Spinosaurus vs. Marine Patrol Set	NewItem	USD	13.50	13.50	1	0	1		
2015-04-12T14:39:09+00:00	292898701			Lost_Warehouse	8Z-8YZX-2MCL	X000QGOBYF	B00O5ZNY9U	Sky Rocket AppScope Quick Attach Microscope	NewItem	USD	7.34	7.34	1	0	1		
2015-04-12T10:59:57+00:00	292716491			Lost_Warehouse	MTL-040314-1199-HWCARMAKRJETPWRMOLDPAK	B00CEQ1DWM	B00CEQ1DWM	Hot Wheels Car Maker Jet Power Accessory Mold Pack	NewItem	USD	13.45	13.45	1	0	1		
2015-04-09T22:55:44+00:00	291076471			Lost_Warehouse	JCP-100314-1000-FIGUREPACK.CARS	X000NXRWBZ	B00F9Y5YEE	Disney Cars 6 pc Lightning McQueen, Luigi, Guido, Mater, Sarge, Filmore Figur...	NewItem	USD	15.76	31.52	2	0	2		
2015-04-09T22:53:08+00:00	291075541			Lost_Warehouse	KV-2EFJ-ZCNU	B001H1O2PK	B001H1O2PK	Play @ Home Toy Cake Mixer	NewItem	USD	12.61	12.61	1	0	1		
2015-04-09T17:14:51+00:00	293027591			Damaged_Warehouse	IF-9N7J-D1BY	X000P3TXIN	B00MQHNT9Y	Minecraft Creeper Anatomy Vinyl Figure Kit	NewItem	USD	21.06	21.06	1	0	1		
2015-04-07T08:30:32+00:00	291924231		110-6235835-7473849	CustomerReturn	2O-46IM-7MCT	X000QBGL3T	B007GCOOV6	Star Wars Party Goody Bags - Star Wars Treat Sacks - 8 Count	NewItem	USD	11.25	11.25	1	0	1		
2015-04-04T11:35:37+00:00	287072831			Lost_Warehouse	8V-CJVN-J0EI	B00JYFMI2U	B00JYFMI2U	Power Rangers Super Megaforce - Dino Thunder Legendary Ranger Key Pack, Red/Blue/Black	NewItem	USD	11.58	0.00	0	1	1		
2015-04-04T11:34:53+00:00	287071501			Lost_Warehouse	1S-668S-B5A8	X000QGOPW3	B007WSL3S6	Trudeau Toss and Chop Salad Tongs	NewItem	USD	15.56	15.56	1	0	1		
2015-04-04T11:34:42+00:00	287071141			Lost_Warehouse	AJ-RKU7-SBUJ	X000PNSIGL	B00IFWSMO6	Catch Phrase Decades Game	NewItem	USD	9.67	9.67	1	0	1		
2015-04-01T08:21:32+00:00	287745441		110-2367162-8911412	CustomerReturn	2V-4KZ4-AUPL	X000QI9QTD	B00NEU8UO6	Discovery Kids Animated Tropical Fish Marine Aquarium Lamp With Auto Shut Off	NewItem	USD	12.54	12.54	1	0	1		
2015-03-27T05:36:33+00:00	284197501		104-0855187-3568213	CustomerReturn	L-1403.12-1330-AQUA.DOODLE.CLASSIC.MAT	X000KO9WFL	B003UV8POO	AquaDoodle - Draw N Doodle - Classic Mat	NewItem	USD	20.16	20.16	1	0	1		
2015-03-25T00:57:09+00:00	281589161			Damaged_Warehouse	L-1403.12-1330-AQUA.DOODLE.CLASSIC.MAT	X000KO9WFL	B003UV8POO	AquaDoodle - Draw N Doodle - Classic Mat	NewItem	USD	20.16	20.16	1	0	1		
2015-03-24T04:46:17+00:00	281703931		116-3668045-9897019	CustomerReturn	KM-090914-1140-WINX.STELLA.BELIEVIX	X000NH2Z4Z	B007J4G1I0	Winx 11.5" Deluxe Fashion Doll Believix - Stella	NewItem	USD	1.97	1.97	1	0	1		
2015-03-21T17:52:34+00:00	280534321		102-4379381-3874601	CustomerReturn	6L-XSN5-ZW4F	X000OQQCY9	B00J2L4N3I	Disney Minnie Mouse 4-Piece Secure-Me Bumper	NewItem	USD	41.90	41.90	1	0	1		
2015-03-21T17:03:22+00:00	278393011			Damaged_Warehouse	9N-F6KB-VWC3	X000QIB3CB	B00FLXBAQ4	Carters Activity Set, Soft and Sweet	NewItem	USD	17.14	17.14	1	0	1		
2015-03-18T17:03:50+00:00	276822051			Damaged_Warehouse	B5-DE2N-1ZOG	X000PREXQL	B00G5KB72Y	My Little Pony SpotLite Pinkie Pie Charmlite Electronic	NewItem	USD	4.94	4.94	1	0	1		
2015-03-18T15:31:14+00:00	278950431		104-4194676-2997001	CustomerReturn	TGT-071514-HW.MJ.DBT.DSTRCTN	X000MK38ZN	B009F7OW0S	Hot Wheels Monster Jam Double Destruction Playset	NewItem	USD	6.48	6.48	1	0	1		
2015-03-17T17:05:16+00:00	276050661			Damaged_Warehouse	HX-DZ9L-MYH6	X000OKRU91	B00FS41PAM	SLUGTERRA Entry Blaster and Slug Ammo-Eli's Blaster	NewItem	USD	22.59	22.59	1	0	1		
2015-03-14T01:19:38+00:00	276396221		105-6331165-6245027	CustomerReturn	OLL-091414-1000-SW.V19TORRENYSTARFIGHTER	X000NQE9IV	B005ANCQ22	Star Wars Clone Wars Starfighter V-19 Vehicle	NewItem	USD	14.37	14.37	1	0	1		
2015-03-13T14:37:32+00:00	275952131		107-0931582-5943453	CustomerReturn	4U-NLON-6W7I	X000O8S6PP	B00KZNH78U	Teenage Mutant Ninja Turtles Pre-Cool Half Shell Heroes Michelangelo with Skateboard Figure	NewItem	USD	6.67	6.67	1	0	1		
2015-03-13T06:59:54+00:00	275719951		108-0391012-1997063	CustomerReturn	TGT-U-150 (VARIES)-HELLO.KITTY.EASTER'14	X000MMJOOP	B00IIVYWIY	Hello Kitty Easter Mini Doll	NewItem	USD	3.23	3.23	1	0	1		
2015-03-09T17:27:42+00:00	270901831			Lost_Warehouse	6E-QXBT-WQLT	X000PPZW3L	B00MCHH5GG	Disney Princess Sparkling Princess Rapunzel Doll	NewItem	USD	14.31	14.31	1	0	1		
2015-03-08T12:52:40+00:00	270071811			Lost_Warehouse	TRU-53014-279-SOFIA&amp;ANIMAL.FRIENDS	X000MMHJPL	B00C74HY88	Disney Sofia The First Sofia and Animal Friends Fashion Doll Playset	NewItem	USD	4.05	4.05	1	0	1		
2015-03-07T04:14:20+00:00	271768101		002-6328443-9841801	CustomerReturn	TGT-051214-197-NORDICWARE.SPLATTER.GUARD	B000BOA2D0	B000BOA2D0	Nordic Ware Microwave 10.5 Inch Spatter Cover	NewItem	USD	8.91	8.91	1	0	1		
2015-02-28T18:51:51+00:00	265675631			Lost_Warehouse	1A-UZFK-L23K	X000PT81ZD	B00DGQP6OK	Ever After High Getting Fairest Madeline Hatter Doll	NewItem	USD	21.12	42.24	2	0	2		
2015-02-27T15:15:04+00:00	267641941		002-1018026-8919403	CustomerReturn	DB-B9EF-1D0U	X000PAXV3T	B00CFWWF5O	Basic Fun ViewMaster Star Wars Gift Set	NewItem	USD	12.50	12.50	1	0	1		
2015-02-27T12:17:47+00:00	264710081			Lost_Warehouse	2D-O56I-KQ3G	X000PBKI2F	B00IFWSMNC	Trivial Pursuit Hints Game	NewItem	USD	9.99	9.99	1	0	1		
2015-02-26T08:02:35+00:00	266755181		002-1018026-8919403	CustomerReturn	DB-B9EF-1D0U	X000PAXV3T	B00CFWWF5O	Basic Fun ViewMaster Star Wars Gift Set	NewItem	USD	10.62	10.62	1	0	1		
2015-02-25T19:19:52+00:00	263988001			Lost_Warehouse	B5-DE2N-1ZOG	X000PREXQL	B00G5KB72Y	My Little Pony SpotLite Pinkie Pie Charmlite Electronic	NewItem	USD	4.94	4.94	1	0	1		
2015-02-25T18:02:39+00:00	263928141			Damaged_Warehouse	G2-WT2X-AG2E	X000PKQ375	B00C6AW488	Jurassic Park Dino Trackers - Spinosaurus vs. Marine Patrol Set	NewItem	USD	13.84	13.84	1	0	1		
2015-02-24T19:52:56+00:00	263401731			Damaged_Warehouse	G2-WT2X-AG2E	X000PKQ375	B00C6AW488	Jurassic Park Dino Trackers - Spinosaurus vs. Marine Patrol Set	NewItem	USD	13.84	13.84	1	0	1		
2015-02-24T11:48:36+00:00	265331751		106-1731292-8269052	CustomerReturn	KM-090914-780-WINX.TECNA.BASICDOLL	X000NH2YE1	B008SBK68O	Winx Club: Basic Fashion Everyday Doll - Tecna	NewItem	USD	17.42	17.42	1	0	1		
2015-02-24T06:07:15+00:00	265211781		115-7521932-8200242	CustomerReturn	5M-QGDL-JRP7	X000OAJ6N9	B00GUABROM	VTech Go! Go! Smart Wheels Bulldozer	NewItem	USD	13.90	13.90	1	0	1		
2015-02-23T18:09:17+00:00	262582101			Damaged_Warehouse	51-UQ96-A5ZD	X000P4E36J	B0071LLIAW	Travel Hungry Hippo Game	NewItem	USD	8.95	8.95	1	0	1		
2015-02-21T12:32:56+00:00	260848941			Lost_Warehouse	MICHAELS-41702-1099-J.WALL.PUZZLE.HONEY	X000MMJPBH	B0052WC52W	MasterPieces Puzzles 71153 Honeysuckle Puzzle	NewItem	USD	22.05	22.05	1	0	1		
